:nemesis	:info	:start-partition	:majorities-ring
0	:ok	:generate	1775674862589744400
1	:invoke	:generate	nil
1	:ok	:generate	3077585438311256000
2	:invoke	:generate	nil
2	:ok	:generate	910408591257237000
0	:invoke	:generate	nil
0	:ok	:generate	2502371641053742600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2220885760198952200
1	:ok	:generate	1982425327661912000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8960214118873972000
0	:ok	:generate	749655140981709600
0	:invoke	:generate	nil
0	:ok	:generate	522724835981156900
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	3675484177318471000
2	:ok	:generate	8501966727943296000
0	:ok	:generate	7907805112702331000
0	:invoke	:generate	nil
0	:ok	:generate	8396297518817305000
1	:invoke	:generate	nil
1	:ok	:generate	5718901964418891000
2	:invoke	:generate	nil
2	:ok	:generate	8783031114495350000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4936067534726720000
1	:ok	:generate	651341411898444300
1	:invoke	:generate	nil
1	:ok	:generate	6401142712612793000
2	:invoke	:generate	nil
2	:ok	:generate	1279630142317271600
0	:invoke	:generate	nil
0	:ok	:generate	765872081093635000
0	:invoke	:generate	nil
0	:ok	:generate	8882005804214317000
1	:invoke	:generate	nil
1	:ok	:generate	189731824789826080
2	:invoke	:generate	nil
2	:ok	:generate	2069706278028830200
0	:invoke	:generate	nil
0	:ok	:generate	3059428968674112500
0	:invoke	:generate	nil
0	:ok	:generate	5414833114003976000
1	:invoke	:generate	nil
1	:ok	:generate	7375677047291528000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	2224645326118859800
0	:ok	:generate	3184017285087188000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	3314456086002576400
1	:ok	:generate	2096274858445770200
2	:invoke	:generate	nil
2	:ok	:generate	4705222374360834000
0	:invoke	:generate	nil
0	:ok	:generate	5205984373263175000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7912775293571290000
1	:ok	:generate	5667409850592220000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5696081730575677000
1	:invoke	:generate	nil
0	:ok	:generate	2117066891728404500
1	:ok	:generate	3724130191491977000
1	:invoke	:generate	nil
1	:ok	:generate	2638666661505239000
2	:invoke	:generate	nil
2	:ok	:generate	4220225344536561700
0	:invoke	:generate	nil
0	:ok	:generate	9041783713626423000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5791773122525797000
1	:ok	:generate	2304065591501230300
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	3406799121944554500
1	:invoke	:generate	nil
0	:ok	:generate	6945661305499664000
1	:ok	:generate	8501120016202947000
1	:invoke	:generate	nil
1	:ok	:generate	4247970013180697600
2	:invoke	:generate	nil
2	:ok	:generate	7600513338043150000
0	:invoke	:generate	nil
0	:ok	:generate	5266682451829745000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	3874553629445504500
2	:invoke	:generate	nil
2	:ok	:generate	2149871340914437600
1	:ok	:generate	361434183053909400
0	:invoke	:generate	nil
0	:ok	:generate	6035829322354148000
0	:invoke	:generate	nil
0	:ok	:generate	2734790506548378000
1	:invoke	:generate	nil
1	:ok	:generate	4531401561739166700
2	:invoke	:generate	nil
2	:ok	:generate	504932273181852700
0	:invoke	:generate	nil
0	:ok	:generate	701390519375304700
0	:invoke	:generate	nil
0	:ok	:generate	5187705449251256000
1	:invoke	:generate	nil
1	:ok	:generate	689069389915270500
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4351097469075902000
0	:ok	:generate	3421317508431838000
0	:invoke	:generate	nil
0	:ok	:generate	6721448232903618000
1	:invoke	:generate	nil
1	:ok	:generate	6786462388297129000
2	:invoke	:generate	nil
2	:ok	:generate	6211763185390094000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	835283346680458600
1	:ok	:generate	1720092287296230700
1	:invoke	:generate	nil
1	:ok	:generate	8903160301930772000
2	:invoke	:generate	nil
2	:ok	:generate	4862047705521737000
0	:invoke	:generate	nil
0	:ok	:generate	1777402180049891300
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	5154817189481939000
0	:ok	:generate	5148136790942619000
2	:invoke	:generate	nil
2	:ok	:generate	7997010823588815000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5937087791963720000
1	:ok	:generate	265251317644717540
1	:invoke	:generate	nil
1	:ok	:generate	932301002539509400
2	:invoke	:generate	nil
2	:ok	:generate	7752305088310505000
0	:invoke	:generate	nil
0	:ok	:generate	9038320121526399000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4200386123472706600
1	:ok	:generate	8743164868559920000
2	:invoke	:generate	nil
2	:ok	:generate	4633450281530643
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	6431062481642441000
0	:ok	:generate	9010411575138713000
1	:invoke	:generate	nil
1	:ok	:generate	6656046716599899000
2	:invoke	:generate	nil
2	:ok	:generate	4156393524449018400
0	:invoke	:generate	nil
0	:ok	:generate	4893853445040688000
0	:invoke	:generate	nil
0	:ok	:generate	8783351240036425000
1	:invoke	:generate	nil
1	:ok	:generate	3944498641803751000
2	:invoke	:generate	nil
2	:ok	:generate	5235635340462680000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	7740379691968026000
0	:ok	:generate	6796266776107953000
1	:invoke	:generate	nil
1	:ok	:generate	1446722100912629000
2	:invoke	:generate	nil
2	:ok	:generate	6739890074566510000
0	:invoke	:generate	nil
0	:ok	:generate	9023357623783962000
0	:invoke	:generate	nil
0	:ok	:generate	196499648000662530
1	:invoke	:generate	nil
1	:ok	:generate	1484190397642482400
2	:invoke	:generate	nil
2	:ok	:generate	2379621406096297000
0	:invoke	:generate	nil
0	:ok	:generate	1218281890938231800
0	:invoke	:generate	nil
0	:ok	:generate	5344024874437188000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7172353991509749000
2	:ok	:generate	556142628204602900
0	:invoke	:generate	nil
0	:ok	:generate	628280332517921200
0	:invoke	:generate	nil
0	:ok	:generate	8060904875844478000
1	:invoke	:generate	nil
1	:ok	:generate	1676215348037874200
2	:invoke	:generate	nil
2	:ok	:generate	5071399972708932000
0	:invoke	:generate	nil
0	:ok	:generate	4388770481771211300
0	:invoke	:generate	nil
0	:ok	:generate	3602646577340256000
1	:invoke	:generate	nil
1	:ok	:generate	2288026887059745300
2	:invoke	:generate	nil
2	:ok	:generate	4114993953963401700
0	:invoke	:generate	nil
0	:ok	:generate	4163868454279219700
0	:invoke	:generate	nil
0	:ok	:generate	8736375642433674000
1	:invoke	:generate	nil
1	:ok	:generate	3053562188971670500
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	513596005107368500
2	:ok	:generate	7682360224590369000
1	:ok	:generate	7938324702488265000
1	:invoke	:generate	nil
1	:ok	:generate	7743531361981571000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1417528036104085200
2	:ok	:generate	6175293996979628000
1	:ok	:generate	299565488507214800
1	:invoke	:generate	nil
1	:ok	:generate	6977132963932943000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	436329422954410200
2	:invoke	:generate	nil
2	:ok	:generate	2947967358211746300
2	:invoke	:generate	nil
2	:ok	:generate	6728421392695713000
0	:ok	:generate	3180583782483646000
0	:invoke	:generate	nil
0	:ok	:generate	5554939300337769000
0	:invoke	:generate	nil
0	:ok	:generate	1605018869368582700
2	:invoke	:generate	nil
2	:ok	:generate	8804125010069983000
2	:invoke	:generate	nil
2	:ok	:generate	103743051041977620
1	:ok	:generate	5146791446546009000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	8231116167248758000
2	:invoke	:generate	nil
2	:ok	:generate	8368779618010090000
2	:invoke	:generate	nil
2	:ok	:generate	2584571040466564000
2	:invoke	:generate	nil
2	:ok	:generate	3091670778490209000
0	:ok	:generate	603772170720288800
1	:ok	:generate	3735859151832939000
1	:invoke	:generate	nil
1	:ok	:generate	1371003479217966600
2	:invoke	:generate	nil
2	:ok	:generate	9012559509264667000
0	:invoke	:generate	nil
0	:ok	:generate	4943268082742996000
0	:invoke	:generate	nil
0	:ok	:generate	7905936936934960000
1	:invoke	:generate	nil
1	:ok	:generate	6974780159004802000
2	:invoke	:generate	nil
2	:ok	:generate	6136527172465178000
0	:invoke	:generate	nil
0	:ok	:generate	7451541928930078000
0	:invoke	:generate	nil
0	:ok	:generate	4102824458983961600
1	:invoke	:generate	nil
1	:ok	:generate	7513641319258670000
2	:invoke	:generate	nil
2	:ok	:generate	7514417309021045000
0	:invoke	:generate	nil
0	:ok	:generate	9021359322771603000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6377092012664781000
1	:ok	:generate	6328917963421833000
2	:invoke	:generate	nil
2	:ok	:generate	526510534717661000
0	:invoke	:generate	nil
0	:ok	:generate	8435806140961686000
0	:invoke	:generate	nil
0	:ok	:generate	4204171394176847400
1	:invoke	:generate	nil
1	:ok	:generate	6429870931296658000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	1042163971156805500
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	8338846566155339000
0	:invoke	:generate	nil
1	:ok	:generate	3370765102443569700
2	:ok	:generate	4792360890629954000
0	:ok	:generate	7611750288641121000
0	:invoke	:generate	nil
0	:ok	:generate	7805185666243715000
0	:invoke	:generate	nil
0	:ok	:generate	5572881669892183000
1	:invoke	:generate	nil
1	:ok	:generate	2884223309325134300
2	:invoke	:generate	nil
2	:ok	:generate	3100609728632565000
0	:invoke	:generate	nil
0	:ok	:generate	1562818774183667500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	7092506183808784000
0	:ok	:generate	8952328311211824000
2	:invoke	:generate	nil
2	:ok	:generate	2717557288199636500
0	:invoke	:generate	nil
0	:ok	:generate	9038873574843623000
0	:invoke	:generate	nil
0	:ok	:generate	2610993201655666000
1	:invoke	:generate	nil
1	:ok	:generate	2280628892067123000
2	:invoke	:generate	nil
2	:ok	:generate	7457159715793863000
0	:invoke	:generate	nil
0	:ok	:generate	1407885379764076000
0	:invoke	:generate	nil
0	:ok	:generate	5723178507062440000
1	:invoke	:generate	nil
1	:ok	:generate	2610759153330705400
2	:invoke	:generate	nil
2	:ok	:generate	3762131613989688300
0	:invoke	:generate	nil
0	:ok	:generate	4331356121786155000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	6117014832505702000
0	:ok	:generate	1606019921593887700
2	:invoke	:generate	nil
2	:ok	:generate	8914997194291750000
0	:invoke	:generate	nil
0	:ok	:generate	7523368453946295000
0	:invoke	:generate	nil
0	:ok	:generate	3096788547126741500
1	:invoke	:generate	nil
1	:ok	:generate	418154681162255300
2	:invoke	:generate	nil
2	:ok	:generate	5074165317593697000
0	:invoke	:generate	nil
0	:ok	:generate	2361613479184635000
0	:invoke	:generate	nil
0	:ok	:generate	8533043823276984000
1	:invoke	:generate	nil
1	:ok	:generate	8319480773724090000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	5741792782926188000
2	:ok	:generate	3492574342834388500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5713839693361000000
1	:ok	:generate	3071413043342112300
2	:invoke	:generate	nil
2	:ok	:generate	6101660310085765000
0	:invoke	:generate	nil
0	:ok	:generate	5564752754896905000
0	:invoke	:generate	nil
0	:ok	:generate	8739952289305341000
1	:invoke	:generate	nil
1	:ok	:generate	1387056326416880000
2	:invoke	:generate	nil
2	:ok	:generate	8770307396760739000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	2200778616503379700
0	:ok	:generate	5297015254279037000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	1951753403741403400
1	:ok	:generate	3513045600953890000
0	:invoke	:generate	nil
0	:ok	:generate	2853513477413520400
0	:invoke	:generate	nil
0	:ok	:generate	1245246885587607000
1	:invoke	:generate	nil
1	:ok	:generate	6518691684050407000
2	:invoke	:generate	nil
2	:ok	:generate	3191928948605139500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2567389327135152600
1	:ok	:generate	4192332401438058500
1	:invoke	:generate	nil
1	:ok	:generate	8949747288455023000
2	:invoke	:generate	nil
2	:ok	:generate	3848382729924634600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4963722216767385000
1	:ok	:generate	1729879002336279600
1	:invoke	:generate	nil
1	:ok	:generate	7740600133274367000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	6704268907548221000
0	:invoke	:generate	nil
2	:ok	:generate	2482472164540300000
1	:invoke	:generate	nil
1	:ok	:generate	8834050433839499000
0	:ok	:generate	4261507152934111000
2	:invoke	:generate	nil
2	:ok	:generate	5418667729635469000
0	:invoke	:generate	nil
0	:ok	:generate	7764877077247816000
0	:invoke	:generate	nil
0	:ok	:generate	1985816924363179300
1	:invoke	:generate	nil
1	:ok	:generate	8873325334018700000
2	:invoke	:generate	nil
2	:ok	:generate	4257592375743153700
0	:invoke	:generate	nil
0	:ok	:generate	3632851860614464000
0	:invoke	:generate	nil
0	:ok	:generate	1460175578088846000
1	:invoke	:generate	nil
1	:ok	:generate	5710373373591054000
2	:invoke	:generate	nil
2	:ok	:generate	3744054292150791000
0	:invoke	:generate	nil
0	:ok	:generate	5477528979937040000
0	:invoke	:generate	nil
0	:ok	:generate	66287281944104900
1	:invoke	:generate	nil
1	:ok	:generate	1584064790031581400
2	:invoke	:generate	nil
2	:ok	:generate	5605895873030590000
0	:invoke	:generate	nil
0	:ok	:generate	7356417986660107000
0	:invoke	:generate	nil
0	:ok	:generate	5526835762426003000
1	:invoke	:generate	nil
1	:ok	:generate	2779967567036439000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	5395691908102709000
0	:invoke	:generate	nil
2	:ok	:generate	3853954797547698000
1	:invoke	:generate	nil
1	:ok	:generate	5249279979256601000
0	:ok	:generate	1154020726365526300
2	:invoke	:generate	nil
2	:ok	:generate	1107564349416134800
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1106089167063847000
2	:invoke	:generate	nil
1	:ok	:generate	9091347252518959000
2	:ok	:generate	3566757649390163500
2	:invoke	:generate	nil
2	:ok	:generate	42154857353363416
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2332870845024344600
1	:ok	:generate	3623405032105097000
1	:invoke	:generate	nil
1	:ok	:generate	6553384245619837000
2	:invoke	:generate	nil
2	:ok	:generate	1645404597072627700
0	:invoke	:generate	nil
0	:ok	:generate	2604222897540637700
0	:invoke	:generate	nil
0	:ok	:generate	6571784898910985000
1	:invoke	:generate	nil
1	:ok	:generate	2403275440156847600
2	:invoke	:generate	nil
2	:ok	:generate	6456627520256069000
0	:invoke	:generate	nil
0	:ok	:generate	7539436322664055000
0	:invoke	:generate	nil
0	:ok	:generate	9137734623313973000
1	:invoke	:generate	nil
1	:ok	:generate	7603247724813209000
2	:invoke	:generate	nil
2	:ok	:generate	7409975743549255000
0	:invoke	:generate	nil
0	:ok	:generate	6007539229920206000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	1299932611594277000
0	:ok	:generate	5664122679189813000
2	:invoke	:generate	nil
2	:ok	:generate	7940275810349705000
0	:invoke	:generate	nil
0	:ok	:generate	7784194462784034000
0	:invoke	:generate	nil
0	:ok	:generate	3981640974426546700
1	:invoke	:generate	nil
1	:ok	:generate	745993955970096400
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	7094893132380672000
0	:ok	:generate	3853288691034676700
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2213022355878843000
1	:ok	:generate	2185607621196216600
2	:invoke	:generate	nil
2	:ok	:generate	6505023266798245000
0	:invoke	:generate	nil
0	:ok	:generate	3554676635809391000
0	:invoke	:generate	nil
0	:ok	:generate	4599866092943729000
1	:invoke	:generate	nil
1	:ok	:generate	2712672796979661300
2	:invoke	:generate	nil
2	:ok	:generate	6102812536929972000
0	:invoke	:generate	nil
0	:ok	:generate	8207380139999338000
0	:invoke	:generate	nil
0	:ok	:generate	6712865784942381000
1	:invoke	:generate	nil
1	:ok	:generate	4678316295371735000
2	:invoke	:generate	nil
2	:ok	:generate	3376305461291790300
0	:invoke	:generate	nil
0	:ok	:generate	3601315875006653000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2917402977086611500
1	:ok	:generate	2430494582644442600
2	:invoke	:generate	nil
2	:ok	:generate	3159142109087281000
0	:invoke	:generate	nil
0	:ok	:generate	2341511613495278600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7931480205006046000
1	:ok	:generate	2715150906996125000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8366874822651677000
0	:ok	:generate	2167882004530724000
0	:invoke	:generate	nil
0	:ok	:generate	700650870434911500
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7467479917105019000
2	:ok	:generate	5388364445531002000
0	:invoke	:generate	nil
0	:ok	:generate	3892878403682013000
0	:invoke	:generate	nil
0	:ok	:generate	2104207634518577200
1	:invoke	:generate	nil
1	:ok	:generate	1493971659363352800
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	442279645176941250
0	:ok	:generate	2448255541503400400
0	:invoke	:generate	nil
0	:ok	:generate	7957045654552189000
1	:invoke	:generate	nil
1	:ok	:generate	378903845669964350
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4972661949321377000
0	:ok	:generate	6566363563743090000
0	:invoke	:generate	nil
0	:ok	:generate	8489373822623634000
1	:invoke	:generate	nil
1	:ok	:generate	870498144854970500
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	9174315534015209000
2	:ok	:generate	6201279055597374000
0	:invoke	:generate	nil
0	:ok	:generate	4623054335329492000
1	:invoke	:generate	nil
1	:ok	:generate	2562105747822977000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	3431930356427460000
1	:invoke	:generate	nil
0	:ok	:generate	6726593252742365000
1	:ok	:generate	9155216394021409000
1	:invoke	:generate	nil
1	:ok	:generate	1376553741213654800
2	:invoke	:generate	nil
2	:ok	:generate	8758922863970651000
0	:invoke	:generate	nil
0	:ok	:generate	1614636385072137000
0	:invoke	:generate	nil
0	:ok	:generate	7845916314056580000
1	:invoke	:generate	nil
1	:ok	:generate	8843562908978084000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	3442312483906274000
0	:ok	:generate	6089777246593196000
0	:invoke	:generate	nil
0	:ok	:generate	378746898386483900
1	:invoke	:generate	nil
1	:ok	:generate	504094893420443140
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	647306006830825900
2	:ok	:generate	3194611162563264000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8375969088755432000
1	:ok	:generate	2767924035893843500
2	:invoke	:generate	nil
2	:ok	:generate	2275933377370508300
0	:invoke	:generate	nil
0	:ok	:generate	4735333188442220000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	765464402981596700
0	:ok	:generate	4035353388226728400
